,text,label
1581,안유진은 영상의 의미처럼 첫 월드 투어는 막이 내렸지만 언제 어디서나 밝게 빛나는 ‘다이브’로 인해 길을 잃지 않고 곧 멋진 모습으로 돌아오겠다는 다이브를 향한 고마운 마음을 커버곡과 영상을 통해 담아냈다.,2
1582,"안유진이 리더로 속한 아이브는 ‘I HAVE = IVE’라는 팀명의 의미처럼 주체적이고 당당한 매력을 통해 ‘완성형 그룹’으로 글로벌 음악 시장을 사로잡기 위해 지난해 10월 서울 공연을 시작으로 지난 9월 4일-5일 양일간 ‘도쿄돔’ 앵콜 공연까지 성황리에 11개월 동안의 투어 대장정의 막을 내렸으며, 미국 ‘롤라팔루자 시카고(Lollapalooza Chicago)’와 일본 ‘서머 소닉 2024(SUMMER SONIC 2024)’ 등 대형 페스티벌을 통해 활약상을 꾸준히 보여주고 실력을 키워가며 ‘MZ 워너비 아이콘’으로써 수식어에 걸맞게 미국 경제 전문지 ‘포브스’(Forbes)가 선정한 ‘아시아에서 영향력 있는 30세 이하 30인’에 K팝 아티스트로는 유일하게 이름을 올리며 눈부신 성장사를 쓰고 있다.",2
1583,손봉석 기자 paulsohn@kyunghyang.com</div></article>,2
1584,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">[스타뉴스 | 최혜진 기자] <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/12/0003265515_001_20240912192009430.jpg?type=w647""/></span></span><em class=""img_desc"">/사진=스튜디오 델타 제공</em></span>보이 그룹 올아워즈(ALL(H)OURS, 건호 유민 제이든 민제 마사미 현빈 온)가 언더독 콘서트 '유콘(UCON)'에 출격한다.",2
1585,"올아워즈는 오는 10월 9일 서울 광진구에 위치한 예스24 라이브홀에서 열리는 '유콘(UCON·Underdogs' Concert) 2024, 이하 '유콘'에 출연한다.",2
1586,"'유콘'은 '언더독 콘서트'를 타이틀로, 글로벌 잠재력이 뛰어난 루키 그룹들을 엄선해 관객과 무대를 잇는 대형 프로젝트다. 콘서트, 팬미팅, 쇼케이스 등 라이브 무대의 장점만을 모아 미래의 글로벌 아이돌 그룹들이 가진 전방위 능력을 함께 보고 듣고 즐기는 자리로 꾸며진다.",2
1587,이날 올아워즈는 매력적인 라이브 향연을 펼치며 '언더독'다운 존재감을 증명할 예정이다. 특히 올아워즈는 최근 '도깨비 (SHOCK)' 활동을 통해 '최강 퍼포먼스'는 물론 '최강 라이브' 그룹의 수식어를 추가한 만큼 이번 '유콘'에서 더욱 탄탄한 기량을 보여줄 것으로 기대된다.,2
1588,"올아워즈는 지난 1월 첫 번째 미니앨범 'ALL OURS(올아워즈)'의 타이틀곡 '으랏차차(GOTCHA)'로 데뷔했다. 최근에는 두 번째 미니앨범 'WITNESS(위트니스)' 활동을 펼쳤고, '도깨비 (SHOCK)' 무대를 통해 보다 강력한 퍼포먼스를 각인시켰다.",2
1589,한편 '유콘'은 오는 10월 9일 오후 2시와 7시 서울 예스24 라이브홀에서 개최된다.,2
1590,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""ab_photo photo_center ab_zoom""> <div class=""image""> <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/640/2024/09/12/0000058949_001_20240912190113583.jpg?type=w647""/></span></span><em class=""img_desc"">Girl group LeSserafim at 2024 MTV VMAs red-carpet [SOURCE MUSIC]</em></span> <span class=""mask""></span> </div> </div> ",2
1591," Lisa of Blackpink, girl group Le Sserafim and boy band Seventeen secured prizes at the 2024 MTV Video Music Awards (VMAs) on Wednesday at the UBS Arena in New York.  ",2
1592," Lisa took home the Best K-pop award for her solo single ""Rockstar.""   ",2
1593," The 27-year-old Thai singer and rapper edged out fellow artists Jungkook, NCT Dream, NewJeans, Stray Kids and TXT.  ",2
1594," “Rockstar was a meaningful comeback for me after ‘Lalisa’ [2022], so this is very, very special to me,” said Lisa during her acceptance speech.  ",2
1595," She also expressed her gratitude to her fans, saying, “Thank you to Blinks and Lilies all around the world.”  ",2
1596," This marks Lisa’s second win in this category, following the award for “Lalisa” in 2022, making her the first K-pop solo act to win the award twice.    ",2
1597," Lisa, whose real name is Lalisa Manobal, also performed her recent singles “New Woman” and “Rockstar” at the event before winning the accolade.  ",2
1598," <div class=""ab_photo photo_center""> <div class=""image""> <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/640/2024/09/12/0000058949_002_20240912190113663.jpg?type=w647""/></span></span><em class=""img_desc"">Lisa of girl group Blackpink at Bvlgari Studio event in Gwangjin District, eastern Seoul, on March 13, 2024 [NEWS1] </em></span> <span class=""mask""></span> </div> </div> <div class=""ab_photo photo_center""> <div class=""image""> <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/640/2024/09/12/0000058949_003_20240912190113728.jpg?type=w647""/></span></span><em class=""img_desc"">Seventeen poses for a photo at press conference for album ″17 Is Right Here″ in Conrad Seoul in Yeongdeungpo District, western Seoul, on April 29, 2024. [YONHAP]</em></span> <span class=""mask""></span> </div> </div> ",2
1599," Seventeen was the winner of the Best Group award, besting out NSYNC, Coldplay and Imagine Dragons, as well as fellow K-pop nominees like TXT, NCT Dream and NewJeans.    ",2
1600," The boy band thanked its fans through its agency, Pledis Entertainment, on Thursday.  ",2
1601," “Thank you Carat for your love and support. We will return with better music and performances,” said the band.  ",2
1602, This is the band’s second trophy from the event after taking home the PUSH Performance of the Year award in 2022.    ,2
1603," Girl group Le Sserafim won this year's PUSH Performance of the Year award for its latest lead track “Easy.""  ",2
1604," “Thank you Fearnot for the award,” the group said on Thursday through its agency Source Music. “This, as well as performing on the 2024 MTV VMAs Pre-Show stage, all feels surreal.”  ",2
1605," The girl group also made its U.S. awards show debut, performing “1-800-hot-n-fun” and its award-winning track “Crazy” during the awards’ pre-show.    ",2
1606," <font color=""#ffacf4""><i>To find out more about Lisa, Seventeen and Le Sserafim, visit Celeb Confirmed!  </i> </font> ",2
1607,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong class=""media_end_summary"">화사 새 앨범 'O'",2
1608,"오는 19일 오후 6시 발매</strong><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/445/2024/09/12/0000234531_002_20240912190016021.jpg?type=w647""/></span></span></span>",2
1609,"(MHN스포츠 박예영 인턴기자, 정승민 기자) 마마무 화사가 정체성을 제대로 담아낸 콘셉트 포토를 공개했다.",2
1610,12일 소속사 피네이션은 화사 새 앨범 'O' 트랙리스트와 콘셉트 포토를 공개했다.,2
1611,"공개된 트랙리스트에 따르면, 새 앨범 'O'에는 타이틀곡 'NA(나)'를 비롯해 'Road(로드)', 'HWASA(화사)', 'EGO(에고)', 'OK NEXT(오케이 넥스트)', 'just want to have some fun(저스트 원트 투 해브 썸 펀)', 'O(오)'까지 총 7곡이 수록된다.",2
1612,"타이틀곡 'NA'에는 히트곡 메이커 유건형을 비롯해 페노메코, 싸이, 안신애 등이 참여했다. 이 외에도 박우상, 서지음, 라이언전 등 유명 작가진이 수록곡 작업에 함께 참여해 완성도를 높였다고 한다.",2
1613,"특히 화사는 미니 2집 'O'를 통해 자신만의 색채를 뚜렷하게 담아냈다고 한다. 화사는 'Road'의 작곡, 'just want to have some fun'의 작사, 'OK NEXT'와 'O'에는 작사와 작곡 모두 이름을 올리며 남다른 음악적 역량까지 선보일 예정이다.",2
1614,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/445/2024/09/12/0000234531_001_20240912190015966.jpg?type=w647""/></span></span></span>",2
1615,트랙리스트와 함께 'O'의 두 번째 콘셉트 포토가 공개됐다. 공개된 이미지 속 화사는 선글라스를 쓰고 거리를 누비고 골목에 앉아 하이힐을 벗고 에스프레소를 마시는 등 자유로운 분위기를 자아냈다.,2
1616,"'O'는 'I Love My Body(아이 러브 마이 바디)' 이후 화사가 1년 만에 선보이는 곡으로, 화사의 매력과 정체성이 고스란히 담긴 앨범이다.",2
1617,"한편, 화사의 'O'는 오는 19일 오후 6시 발매된다.",2
1618,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><table class=""nbd_table""><tbody><tr><td><table class=""nbd_table""><tbody><tr><td><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/018/2024/09/12/0005835352_001_20240912185821977.jpg?type=w647""/></span></span></span></td></tr><tr><td>(사진=오드엔터테인먼트)</td></tr></tbody></table></td></tr></tbody></table>[이데일리 스타in 최희재 기자] 그룹 슈퍼주니어-D&amp;E(동해&amp;은혁)가 6개월 만에 컴백 소식을 전했다.",2
1619,"슈퍼주니어-D&amp;E는 12일 0시 공식 SNS를 통해 여섯 번째 미니앨범 ‘인에비터블’(INEVITABLE)의 타임테이블 이미지를 공개, 25일 컴백을 본격화했다.",2
1620,"타임테이블 공개로 컴백 신호탄을 쏘아 올린 슈퍼주니어-D&amp;E는 트랙리스트와 콘셉트 포토 3종, 하이라이트 메들리, 뮤직비디오 티저 등 다채로운 프로모션 오픈을 예고해 팬들의 기대감을 끌어올렸다.",2
1621,"지난 3월 미니 5집 ‘606(SIX ZERO SIX)’ 발매 이후 반년 만에 컴백하는 슈퍼주니어-D&amp;E는 미니 6집 ‘인에비터블’을 통해 더욱 짙어진 음악적 색깔을 자랑하며, 동해와 은혁이 진정으로 표현하고 싶었던 이야기와 메시지를 담아낼 예정이다.",2
1622,매 컴백 변화무쌍한 변신을 선보이며 보컬과 퍼포먼스가 모두 가능한 올라운더 유닛 그룹의 입지를 공고히 한 슈퍼주니어-D&amp;E. 그간 쌓아온 커리어 속에서 새로운 전환점을 맞이하는 슈퍼주니어-D&amp;E가 어떤 콘셉트와 음악으로 대중을 사로잡을지 기대된다.,2
1623,"슈퍼주니어-D&amp;E의 미니 6집 ‘인에비터블’은 25일 6시 각종 온라인 음원 사이트를 통해 발매되며, 12일 오후 3시 온라인 판매처에서 예약 판매가 시작된다.",2
1624,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">[텐아시아=최지예 기자]<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/312/2024/09/12/0000679737_001_20240912185308244.jpg?type=w647""/></span></span><em class=""img_desc"">가수 지드래곤 / 사진=갤럭시코퍼레이션 제공</em></span>그룹 빅뱅 멤버 겸 솔로 아티스트 지드래곤이 10월 컴백을 확정한 가운데, 토크쇼 출연에 나선다. ",2
1625,"12일 텐아시아 취재에 따르면 지드래곤은 tvN 토크쇼 '유퀴즈 온 더 블럭'(이하 '유퀴즈') 출연을 확정하고 일정을 조율 중이다. 7년 만에 솔로로 컴백을 확정한 그는 '유퀴즈'를 통해 오랜 공백기를 비롯한 근황과 함께 떼려야 뗄 수 없는 빅뱅, 솔로 가수로서 지드래곤 등에 대한 이야기를 털어놓을 전망이다. ",2
1626,"특히, 지드래곤은 '유퀴즈'의 MC인 유재석과 인연이 깊다. 빅뱅 활동 중 지드래곤이 MBC에브리원 '주간 아이돌'을 제외하고 유일무이하게 출연했던 예능프로그램이 MBC '무한도전'이다. 지드래곤은 '무한도전 가요제'의 최다 출연 게스트였고, '무한상사'에 출연해 연기에도 도전했을 정도로 '무한도전'에 애정이 깊었다. 지드래곤이 7년 만의 컴백에 '유퀴즈'를 선택한 배경에도 유재석과의 친분이 작용했을 것으로 풀이된다. ",2
1627,"JTBC '뉴스룸' 인터뷰 등 짧은 언론 인터뷰 등을 한 적은 있으나 지드래곤이 '유퀴즈'와 같은 긴 호흡의 토크쇼에 출연하는 것은 지난 2012년 2월 SBS 토크쇼 '힐링캠프, 기쁘지 아니한가' 이후 무려 약 12년 만이다.",2
1628,지드래곤은 오는 10월 약 7년 만에 컴백을 확정했다. 지드래곤의 최근작은 2017년 6월 발매된 '권지용'으로 그의 새 음악에 대한 팬들의 갈증이 싶은 상황. 이에 지드래곤은 이번 컴백에서 새 음악과 무대를 비롯해 예능 프로그램 등에도 출연하는 등 전방위적 활동을 고려하고 있다. 오랜 시간 그의 귀환을 기다려온 팬들의 목마름을 확실하게 해소시키겠다는 각오다.,2
1629,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/312/2024/09/12/0000679737_002_20240912185308276.jpg?type=w647""/></span></span><em class=""img_desc"">지드래곤/사진=텐아시아 사진 DB</em></span>한편, 지드래곤은 전 소속사인 YG엔터테인먼트로부터 '지드래곤', '지디', 'GD' 등의 활동명 관련 상표권을 양도받았다.(지난 8월 1일 텐아시아 단독 참고) 자유롭게 솔로 활동을 이어갈 전망이다.",2
1630,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">[스타뉴스 | 최혜진 기자] <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/12/0003265511_001_20240912185308141.jpg?type=w647""/></span></span><em class=""img_desc"">/사진=엠넷</em></span>걸 그룹 리센느(RESCENE, 원이 리브 미나미 메이 제나)가 대체 할 수 없는 아우라로 '엠카운트다운'을 가득 채웠다.",2
1631,"리센느는 12일 오후 6시 방송된 엠넷 음악 프로그램 '엠카운트다운'에 출연, 신곡 'LOVE ATTACK'(러브어택) 무대를 선보였다.",2
1632,이날 리센느 멤버들은 각자 찰떡인 스타일링과 메이크업으로 등장부터 아름다운 자태를 뿜어냈다. 이후 유려한 춤선과 독보적인 음색을 자랑했다.,2
1633,"특히 리센느는 몽환적인 멜로디 위 다채로운 표정을 비롯해 멤버들 간의 완벽한 시너지를 자랑, 완벽 그 이상의 무대를 완성했다.",2
1634,리센느가 최근 각종 음악 방송에서 선보이고 있는 'LOVE ATTACK'은 사랑스럽고 청량한 분위기와 강렬한 기타 디스토션 사운드가 돋보이는 곡이다. '함께할 때 서로의 가치는 더욱 빛난다'라는 메시지가 담겼다.,2
1635,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/311/2024/09/12/0001771015_001_20240912184907050.jpg?type=w647""/></span></span></span>",2
1636,(엑스포츠뉴스 조혜진 기자) 하이브 사옥에 무단 침입한 뒤 사흘간 머무르던 40대 남성이 붙잡혔다.,2
1637,"12일 서울 용산경찰서에 따르면, 이 남성은 지난 6일 서울 용산구 하이브 사옥에 무단 침입했다. ",2
1638,"이 남성은 사옥 지하를 통해 6일 오후 하이브 사옥 지하를 통해 내부로 들어갔다. A씨는 정문으로 들어와 1층 로비에 마련된 의자에 앉아 있다가, 보안 출입 문을 넘지 않아도 이용할 수 있는 지하주차장 전용 엘리베이터를 타고 지하로 내려간 것으로 전해진다.",2
1639,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/311/2024/09/12/0001771015_002_20240912184907096.jpg?type=w647""/></span></span></span>",2
1640,A씨는 경비가 허술한 틈을 타 건물 내부로 들어간 뒤 3~18층 사이를 일부 활보하며 2박 3일간 건물 내부에 머울렀다. 또 A씨는 하이브 연습생과 직원들이 사용하는 식당 등에서 숙식도 해결한 것으로 알려졌다.,2
1641,"침입 사흘째인 지난 8일, 사옥 안에서 배회하던 A씨를 수상히 여긴 하이브 관계자가 경찰에 신고했고 경찰은 같은 날 오후 A씨를 체포해 범행 동기 등에 관한 수사를 진행 중이다.",2
1642,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">[스타뉴스 | 한해선 기자] <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/13/0003265746_001_20240913235112108.jpg?type=w647""/></span></span><em class=""img_desc"">밴드 YB 윤도현이 18일 오후 서울 동대문디자인플라자(DDP)에서 진행된 ‘31주년 한터뮤직어워즈 2023’ 레드카펫 행사에 참석해 포즈를 취하고 있다. /2024.02.18 /사진=이동훈</em></span>",2
1643,가수 윤도현이 진행 중이던 MBC FM4U '4시엔 윤도현입니다'와 이별한다. ,2
1644,"윤도현은 13일 자신의 계정에 ""익숙한 일이나 사랑하는 일을 내려놓고 새로운 방향을 선택해야 할 때, 그 과정에서 감내해야 하는 심리적 부담과 갈등이 결코 가볍지 않았지만 결정하게 된일이있어 말씀드린다""며 장문의 글을 올렸다.",2
1645,"그는 ""'4시엔 윤도현입니다' 라디오 방송을 9월 22일까지만 진행하게 됐다""라고 알렸다.",2
1646,"이어 ""11년 만에 라디오 복귀를 결정하게 된 이유는 제작진과의 타협점에서 시작됐다. 시즌제나 2인 체제 도입 등 새로운 방식을 시도해보자는 의견이 있었기 때문이다. 하지만 진행을 하다 보니 현실적으로 불가능하다고 판단돼 현재 시스템으로 라디오를 진행해보려 했다""라며 ""하지만 저는 YB 활동을 계속하고 있고, 밴드의 유지와 공연은 반드시 해야 하는 일""이라면서 뮤지컬 등 활동과 겸하기 힘든 상황이라고 설명했다.",2
1647,"윤도현은 ""남은 일주일 동안의 방송은 소중히 임하겠다. 라디오는 끝나지만, 공연장에서 활발히 활동할 테니 지켜봐 달라""고 덧붙였다. ",2
1648,윤도현은 MBC 라디오 '2시의 데이트 윤도현입니다' 하차 이후 약 11년 만인 지난 2022년 '4시엔 윤도현입니다'에 DJ로 발탁돼 2년 동안 청취자를 만나왔다. ,2
1649,"그는 '4시엔 윤도현입니다'를 진행하면서도 희소성 암 위말트 림프종 투병생활을 해왔다고 뒤늦게 알려졌다. 현재 윤도현은 암 완치 판정을 받았지만, 공연 등의 스케줄상 아쉽게 DJ 자리를 떠나게 됐다.",2
1650,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/13/0003265746_002_20240913235112154.jpg?type=w647""/></span></span><em class=""img_desc"">/사진=MBC</em></span>",2
1651,"<div class=""highlightBlock"" style=""margin-top: 17px; padding-top: 15px; border-top: 1px solid rgb(68, 68, 70); clear: both;""></div><div style=""display: none;"">",2
1652,"</div><div style=""display: none;"">━",2
1653,"</div><b>윤도현 글 전문</b><div style=""display: none;"">",2
1654,"━</div><div style=""display: none;"">",2
1655,"</div><div class=""highlightBlock"" style=""margin-bottom: 16px; padding-bottom: 14px; border-bottom: 1px solid rgb(235, 235, 235); clear: both;""></div>",2
1656,"익숙한 일이나 사랑하는 일을 내려놓고 새로운 방향을 선택해야 할 때, 그 과정에서 감내해야 하는 심리적 부담과 갈등이 결코 가볍지 않았지만 결정하게 된일이있어 말씀드립니다.",2
1657,11년 만에 라디오 복귀를 결정하게 된 이유는 제작진과의 타협점에서 시작되었습니다. 시즌제나 2인 체제 도입 등 새로운 방식을 시도해보자는 의견이 있었기 때문입니다. 하지만 진행을 하다 보니 현실적으로 불가능하다고 판단되어 현재 시스템으로 라디오를 진행해보려 했습니다.,2
1658,"하지만 저는 YB 활동을 계속하고 있고, 밴드의 유지와 공연은 반드시 해야 하는 일입니다. 또한 창작 작업, 앨범 제작, 이미 오래전에 계약된 뮤지컬 '광화문 연가' 등 병행해야 할 일이 많아졌습니다.",2
1659,"라디오를 하면서 계속 휴가를 내는 것은 제작진과 청취자 분들께 죄송한 일이라 생각해 이런 결정을 내리게 되었습니다. 남은 일주일 동안의 방송은 소중히 임하겠습니다. 라디오는 끝나지만, 공연장에서 활발히 활동할 테니 지켜봐 주세요.",2
1660,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60938198""></iframe>",2
1661,그룹 피에스타가 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1662,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033841_001_20240913233413603.jpg?type=w647""/></span></span></span>",2
1663,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60937824""></iframe>",2
1664,그룹 캣츠아이(KATSEYE)가 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1665,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033840_001_20240913233113171.jpg?type=w647""/></span></span></span>",2
1666,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60937246""></iframe>",2
1667,가수 영탁이 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1668,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033839_001_20240913232913143.jpg?type=w647""/></span></span></span>",2
1669,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60936957""></iframe>",2
1670,그룹 아크(ARrC) 지빈이 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1671,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033838_001_20240913232820404.jpg?type=w647""/></span></span></span>",2
1672,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60936693""></iframe>",2
1673,그룹 싸이커스(xikers) 유준이 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1674,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033836_001_20240913232818198.jpg?type=w647""/></span></span></span>",2
1675,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60936494""></iframe>",2
1676,그룹 리센느 원이가 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1677,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033835_001_20240913232513616.jpg?type=w647""/></span></span></span>",2
1678,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60936318""></iframe>",2
1679,그룹 루셈블 현진이 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1680,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033834_001_20240913232418005.jpg?type=w647""/></span></span></span>",2
1681,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><iframe allowfullscreen="""" src=""https://tv.naver.com/embed/60936123""></iframe>",2
1682,그룹 나우어데이즈 시윤이 13일 오전 서울 여의도 KBS 신관 공개홀에서 열린 '뮤직뱅크' 리허설에 참석해 포즈를 취하고 있다.,2
1683,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/015/2024/09/13/0005033833_001_20240913232313039.jpg?type=w647""/></span></span></span>",2
1684,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/13/0000988624_001_20240913215712098.jpg?type=w647""/></span></span><em class=""img_desc"">미니멀메이즈 정재림 대표(좌), 미니멀메이즈 조영훈 대표(우)</em></span>",2
1685,"<span style=""font-weight: var(--bs-body-font-weight); text-align: var(--bs-body-text-align);"">챌린지 숏폼 콘텐츠 서비스 ‘맥썸(MakeSome)’을 운영하는 미니멀메이즈가 와이앤아처로부터 투자를 유치했다고 밝혔다.</span>",2
1686,맥썸은 흔히 잘파(Zalpha)세대라고 하는 10·20대 사이에서 유행하는 챌린지 콘텐츠를 쇼폼화(영상화)하여 사진이 주류인 오프라인 스튜디오 시장에서 새로운 콘텐츠 놀이 문화를 제공한다.,2
1687,챌린지 숏폼 콘텐츠를 활용한 시장은 이미 활성화되어 있지만 오프라인에서 친구와 함께 즐기는 게이미피케이션(Gamification)을 접목해 기존의 사진이 주류를 이루던 오프라인 스튜디오 시장에서 영상이 줄 수 있는 활동성과 재미를 통해 시장에서의 게임체인저 역할을 하고 있다.,2
1688,기존의 챌린지 콘텐츠 제작의 공간적 제한을 타파하고 AI를 활용한 실시간 편집 및 온라인 업로드 서비스를 개발해 시장에서 챌린지 숏폼 콘텐츠의 선두주자로 자리 매김하고 있다.,2
1689,"또한 해당 서비스는 숏폼 플랫폼이 유행하고 K-POP 문화가 활성화된 해외 시장에 진출하기 유리한 구조로 개방적 성향이 강한 동남아시아와 유럽 등 국가에 진출이 용이해 필리핀, 베트남, 일본 등에 이미 진출하여 성공한 무인 포토 스튜디오의 시장을 대체할 것으로 전망되며 국내 K-콘텐츠와의 다양한 형태의 협업을 기대해 볼 수도 있을 것으로 전망하고 있다.",2
