,text,label
1642,"뿐만 아니라 이수연을 협박해 화마로 밀어 넣는 한편, 자연스러운 거짓말로 경찰 이성우(김명수 분)를 매혹해 살해하는 등 최현민의 악행은 섬뜩함을 자아냈다. 캐릭터가 처한 상황에 따라 자유자재로 얼굴을 바꾸는 윤상현의 온도 차는 장면이 주는 전율을 배가시키며 시청자들의 뜨거운 반응을 불러일으켰다.",1
1643,"<strong><div style=""border-top: 4px solid rgb(237, 109, 1); border-bottom: 1px solid rgb(237, 109, 1); font-size: 18px; padding: 10px 0px; margin: 30px 0px;"">모두의 뒤통수를 때린 역대급 반전! 종잡을 수 없는 최현민의 행보에 긴장감 최고조!</div></strong>무엇보다 앞선 8회에서는 최현민이 최선희에게 자신이 친아버지임을 밝히면서 거대한 혼란을 야기했다. 최진혁 부부와 얽힌 악연을 늘어놓으며 안타까움을 유발하다가도 딸을 돈과 바꾸자는 파렴치한 발언을 던져 보는 이들의 뒤통수를 얼얼하게 만들었다. 도무지 종잡을 수 없는 최현민 캐릭터의 감정 변화를 목소리로 표현하는 윤상현의 내레이션 또한 이목을 사로잡으며 또 하나의 명장면을 탄생시켰다.",1
1644,"이렇듯 윤상현은 말 한마디, 행동 하나하나 의심스러운 최현민 캐릭터의 서사에 디테일을 더하며 몰입감을 더하고 있다. 최현민의 이중적인 면모를 표현하는 윤상현의 깊은 연기 내공이 웰메이드 장르물의 완성도를 높였다. 때문에 거짓과 진실이 공존하는 치밀한 심리전 속 극의 긴장감을 담당하고 있는 윤상현의 다음 활약이 더욱 주목된다.",1
1645,"모두의 마음을 사로잡은 ‘완벽한 폭로자’ 윤상현은 매주 수, 목요일 밤 9시 50분에 방송되는 KBS2 ‘완벽한 가족’에서 만나볼 수 있다.",1
1646,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/311/2024/09/10/0001770063_001_20240910170611824.jpg?type=w647""/></span></span></span>",1
1647,(엑스포츠뉴스 정민경 기자) 배우 서인국 측이 드라마 '월간남친' 출연을 긍정적으로 검토 중이라고 밝혔다.,1
1648,"10일 서인국 소속사 스토리제이컴퍼니 관계자는 엑스포츠뉴스에 ""서인국이 '월간남친' 출연 제안을 받고 긍정 검토 중""이라며 ""아직 확정은 아니""라고 전했다.",1
1649,"'월간남친'은 걸그룹 블랙핑크(BLACKPINK) 멤버 지수가 출연을 제안받고 검토 중에 있는 작품으로, 양측의 출연이 확정될 경우 지수와 서인국이 로맨스 호흡을 맞춘다.",1
1650,"한편 2012년 tvN 드라마 '응답하라 1997'를 통해 배우로 눈도장을 찍은 서인국은 '주군의 태양', 이재, 곧 죽습니다' 등 다양한 작품에 출연하며 연기 스펙트럼을 넓혔다.",1
1651,그런 가운데 서인국은 SBS 예능 프로그램 '정글밥'에 출연하며 예능계에서도 활약하고 있다.,1
1652,"사진=스토리제이컴퍼니, 엑스포츠뉴스 DB</div></article>",1
1653,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/609/2024/09/10/202409101659256310_1_20240910170310936.jpg?type=w647""/></span></span><em class=""img_desc"">월트디즈니컴퍼니코리아 제공</em></span>",1
1654,[뉴스엔 박수인 기자] '강매강'이 스페셜 포스터를 공개했다.,1
1655, 디즈니+의 오리지널 시리즈 '강매강'은 전국 꼴찌 강력반과 초엘리트 신임반장이 만나 최강의 원-팀으로 거듭나는 코믹 수사물을 그린 이야기.,1
1656,"공개된 스페셜 포스터 속 ‘강강즈’ 김동욱(동방유빈 역), 박지환(무중력 역), 서현우(정정환 역), 박세완(서민서 역), 이승우(장탄식 역)의 강력하고 매력적인 완전체 포스가 눈길을 끈다. 팔짱을 낀 채 정면을 응시하는 날카로운 눈빛의 김동욱을 중심으로 박지환, 서현우, 박세완, 이승우가 그의 곁을 지키는 최강 원-팀 포스는 흑백을 뚫고 나올 만큼 강력하다. ",1
1657,"특히 “전국 꼴찌 강력반, 반란은 지금부터”라는 카피는 매력적인 송원서 강력반의 유쾌한 반란이 시작됐음을 알려 ‘강매강’의 첫 공개를 기다리는 강친자(‘강매강’에 미친 자)의 마음을 더욱 두근거리게 한다.",1
1658,"그런가 하면 강강즈가 한 목소리로 높여 말하는 ‘강매강’의 매력 포인트는 강력반의 케미다. 관련해 맑눈광의 초엘리트 반장 동방유빈으로 분한 김동욱은 가장 기대되는 장면이자 시청자에게 직접 추천하는 장면으로 1회에 등장하는 박지환, 서현우, 박세완, 이승우의 잠복수사를 꼽아 벌써부터 기대감을 높인다. 김동욱은 “동방유빈과 강력반이 원-팀을 이루기 전과 후, 달라진 모습이 잘 표현된 장면으로 강력 추천한다”고 밝혀 물과 기름처럼 섞이지 않던 송원서 강력반과 동방유빈이 원-팀을 결성해 관계의 터닝포인트를 보여줄 향후 이야기에 궁금증을 높였다.",1
1659,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067346_001_20240911233217912.png?type=w647""/></span></span><em class=""img_desc"">완벽한 가족 캡처</em></span>",1
1660,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60827524"" width=""544""></iframe></div>",1
1661,총상을 입은 최현민이 자신을 돌보는 최선희에게 부성애를 느꼈다.,1
1662,"최진혁(김병철)과 대치한 최현민(윤상현)은 최선희(박주현)를 인질로 세운 뒤 “너 같은 돈 많은 놈들이 가면 쓰고 있는 걸 보면 속이 뒤틀려.”라며 쌓였던 울분을 터트렸다. 이때, 현민을 겨누고 있던 경찰의 총알이 현민을 관통했다.",1
1663,현민이 쓰러지자 진혁은 “선희야!”를 외치며 팔을 뻗었다. 선희는 진혁을 향해 달려가던 중 발길을 멈췄고 쓰러진 현민에게로 향하는 행동으로 진혁에게 충격을 안겼다.,1
1664,선희는 치명상을 입고 피를 흘리는 현민을 안쓰럽게 바라봤다. 현민은 “멍청한 딸이네?”라고 반응하며 선희를 인질로 잡고 진혁에게 총을 겨눴다.,1
1665,겨우 몸을 피한 현민은 상처를 보고 눈시울을 붉히는 선희를 바라보며 과거 어린 선희와 함께 지냈던 추억을 떠올렸다. 현민은 “나는 너를 분명 사랑했었다...”라고 중얼거리며 잊고 있었던 부성애에 뭉클함을 느꼈다.,1
1666,빈틈을 노린 진혁은 현민을 덮치며 선희를 뗴어냈다. 몸싸움에서 우세한 현민은 총상 덕분에 진혁에게 밀렸고 혈투 중 진혁을 “현민아!”라고 호칭하며 의문점을 남겼다.,1
1667,두 사람은 혈투 끝에 함께 바닷속으로 추락했다. 현장에 진입한 경찰과 동행한 하은주(윤세아)는 친부와 양부가 뒤엉켜 바닷속으로 사라지는 걸 목격하고 넋을 잃은 선희를 끌어안고 함께 오열했다.,1
1668,"KBS 2TV 수목드라마 ‘완벽한 가족’(연출 유키사다 이사오, 제작 빅토리콘텐츠)은 누가 봐도 행복하고 완벽해 보이는 가족이 딸의 살인으로 인해 점점 서로를 의심하게 되는 미스터리 스릴러 드라마다. 독창적인 소재와 박진감 넘치는 전개로 안방극장에 역대급 반전과 재미를 선사한다.",1
1669,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067345_001_20240911232911537.png?type=w647""/></span></span><em class=""img_desc"">완벽한 가족 캡처</em></span>",1
1670,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60828143"" width=""544""></iframe></div>",1
1671,최진혁이 최선희를 구하던 중 이를 막아서던 최현민과 추락해 바다로 떨어졌다.,1
1672,최근 출소한 최선희(박주현)의 친부 최현민(윤상현)의 협박이 점점 심해지자 하은주(윤세아)는 극도의 스트레스에 시달렸다. 선희와 똑같은 알레르기가 있는 현민을 없애기 위해 은주는 땅콩가루를 구입했다. 이를 오해한 선희가 가출하며 교통사고를 당했고 결국 현민에게 납치됐다.,1
1673,진혁과 은주의 진술을 파악한 형사 신동호(김도현)는 현민의 은신처로 경찰 특공대를 출동시켰다. 진혁은 자신이 직접 현민을 설득하겠다며 돈 가방을 들고 홀로 은신처로 들어섰다.,1
1674,돈과 딸을 교환하기로 한 현민은 선희에게 “결국 우린 이렇게 비참하게 됐네. 저런 부자들한테 너는 잠깐 갖고 노는 장난감 같은 거야.”라는 악담을 퍼부었다.,1
1675,"선희는 “우리 엄마, 아빠 절대로 그런 사람들 아니에요.”라고 반박했지만 현민은 “그렇게 믿고 싶겠지.”라며 회의적인 태도로 일관했다.",1
1676,"진혁과 대치한 현민은 선희를 인질로 세운 뒤 “너 같은 돈 많은 놈들이 가면 쓰고 있는 걸 보면 속이 뒤틀려.”라며 쌓였던 울분을 터트렸다. 이때, 현민을 겨누고 있던 경찰의 총알이 현민을 관통했다.",1
1677,현민이 쓰러지자 진혁은 “선희야!”를 외치며 팔을 뻗었다. 선희는 진혁을 향해 달려가던 중 발길을 멈췄고 쓰러진 현민에게로 향하는 행동으로 진혁에게 충격을 안겼다.,1
1678,"KBS 2TV 수목드라마 ‘완벽한 가족’(연출 유키사다 이사오, 제작 빅토리콘텐츠)은 누가 봐도 행복하고 완벽해 보이는 가족이 딸의 살인으로 인해 점점 서로를 의심하게 되는 미스터리 스릴러 드라마다. 독창적인 소재와 박진감 넘치는 전개로 안방극장에 역대급 반전과 재미를 선사한다.",1
1679,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067343_001_20240911223509919.png?type=w647""/></span></span><em class=""img_desc"">완벽한 가족 캡처</em></span>",1
1680,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60824904"" width=""544""></iframe></div>",1
1681,최진혁과 하은주가 담당 형사에게 최현민이 범인이라 주장했다.,1
1682,최진혁(김병철)은 형사 신동호(김도현)에게 동료 형사 이성우(김명수)를 살해한 범인이 최현민(윤상현)이라 고백했다. 현민의 정체를 궁금해하는 동호에게 진혁은 현민이 12년 전 자신의 아들을 죽이고 최근 출소했다는 사실을 털어놨다.,1
1683,진혁과 하은주(윤세아)의 주장에 따르면 현민은 출소 후 자신들을 찾아왔고 최선희(박주현)에게 사실을 털어놓지 않는 조건으로 돈을 요구했다고 밝혔다.,1
1684,현민은 “왜 하필 원수의 자식을 입양했을지 나 같으면 평생 궁금해할 것 같은데?”라며 진혁과 은주에게 자신의 딸을 입양해 키우고 있는 이유를 캐물었다. 진혁은 현민에게 폭행을 당하면서도 끝까지 입을 다물었고 “선희는 내 딸이야.”라는 말만 반복했다.,1
1685,선희 주변을 맴돌던 현민은 박경호(김영대)의 집에서 선희가 피투성이가 된 채 나오는 걸 목격했다. 이어 하얗게 얼굴이 질린 은주가 경호의 집에 들어가는 걸 목격했다.,1
1686,은주를 따라 들어간 현민은 경호 시신 앞에서 망연자실하고 있는 은주를 발견했고 “큰일이 벌어진 것 같네요?”라며 비아냥거렸다. 현민은 자신이 해결할 테니 대신 돈을 달라고 요구하며 겁에 질린 은주를 현장에서 내몰았다.,1
1687,"다음 날, 경호네 집에서 불이 나 일가족이 사망했다는 뉴스가 전해졌다. 진혁은 현민에게 “왜 불까지 지른 거야!”라며 발끈했고 이에 현민은 “다 선희를 위해서 그런 거예요.”라며 태연하게 범행을 털어놨다.",1
1688,"KBS 2TV 수목드라마 ‘완벽한 가족’(연출 유키사다 이사오, 제작 빅토리콘텐츠)은 누가 봐도 행복하고 완벽해 보이는 가족이 딸의 살인으로 인해 점점 서로를 의심하게 되는 미스터리 스릴러 드라마다. 독창적인 소재와 박진감 넘치는 전개로 안방극장에 역대급 반전과 재미를 선사한다.",1
1689,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067342_001_20240911211708400.png?type=w647""/></span></span><em class=""img_desc"">스캔들 캡처</em></span>",1
1690,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60820365"" width=""544""></iframe></div>",1
1691,문정인의 약점이 담긴 녹취 파일로 나현우가 백설아의 복귀를 거래했다.,1
1692,문정인(한채영)은 기획 본부장 김석기(진주형)에게 이선애(이시은))가 투자금 회수를 원할 때 대처할 수 있는 방안을 물었다. 김석기는 이선애가 원하면 바로 투자금을 돌려줘야 한다고 답했다.,1
1693,이어 문정인은 “표절 논란 수습 방안은 어떻게 돼가요?”를 물었다. 김석기는 “이미 수습 중입니다.”라며 보도자료 배포를 준비 중이라 설명했다. 문정인은 “기자들한테 연락 돌려서 표절 논란 근거 없는 일이라고 못 박아요.”라며 작가 교체를 취소했다.,1
1694,외출 준비 중인 문정인에 드라마 감독 나현우(전승빈)가 찾아왔다. 나현우는 드라마 원작자를 직접 만나고 왔다고 말하며 원작자를 매수한 문정인의 대화 내용이 담긴 녹취 파일을 공개했다.,1
1695,문정인은 “어디서 이런 조작 파일을 갖고 와요!”라고 소리치며 적반하장 태도를 보였다. 나현우는 문정인의 자작극을 눈감아주는 대신 백설아(한보름)를 작가로 복귀시킬 것을 제안했다.,1
1696,"“정우진도 살고 백설아 작가는 표절 혐의에서 벗어나고, 모두가 좋은 거죠.” 나현우가 제안한 거래에 잠시 머뭇하던 문정인은 “내가 선견지명이 있었나 보네.”라며 표절 의혹을 부정하는 정인 엔터의 기사를 보여줬다.",1
1697,나현우는 부모님의 치료비 때문에 어쩔 수 없이 문정인에 매수 당한 원작자의 처우도 잊지 않았다. 문정인은 원작자에게 전한 돈을 돌려받겠다고 말했지만 나현우는 돈을 돌려받으면 녹취 파일을 공개하겠다며 겁박했다.,1
1698,"KBS 2TV 일일드라마 ‘스캔들’(연출 최지영, 극본 황순영)은 세상을 가지고 싶었던 여자와 복수를 위해 모든 것을 건 또 한 명의 여자가 벌이는 미스터리 격정 멜로 복수극이다. 원하는 것을 위해 악행을 서슴지 않는 악역 한채영과 사랑하는 모든 것을 잃고 복수의 화신으로 변해가는 주인공의 서사를 배우 한보름이 열연하며 눈을 뗄 수 없는 긴장과 통쾌한 재미를 선사한다.",1
1699,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067341_001_20240911211308275.png?type=w647""/></span></span><em class=""img_desc"">스캔들 캡처</em></span>",1
1700,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60820067"" width=""544""></iframe></div>",1
1701,문정인(한채영)은 투자자 이선애(이시은)의 호출을 받았다. 이선애는 “작품 표절이라뇨. 이러다가 제 투자금 전부 날아가는 거 아닌가요?”라며 우려를 표했다. 이에 문정인은 “새 작가가 쓴 대본 곧 나옵니다.”라며 원작자로 드라마 작가를 교체 중이라고 밝혔다.,1
1702,작가 교체 소식에 이선애는 더 흥분했다. “작가 바꿨다가 시청률이랑 광고 떨어지면 누가 책임지죠? 작가 믿고 내 돈 투자했는데 교체되면 투자할 이유가 없죠.”라며 투자금 회수를 요청했다.,1
1703,문정인은 예상치 못한 위기에 당황했고 결국 작가 교체를 재고하겠다는 뜻을 밝혔다. 이어 정우진(최웅)이 접대했던 사모님에게 받지 못한 미수금 얘기를 조심스럽게 꺼냈다.,1
1704,이선애는 문정인에 직접 스폰서 연락처를 건넸고 “이제는 직접 연락하세요.”라고 말했다. 문정인은 스폰서에 전화했고 “정우진 미수금 때문에 연락 드렸어요.”라며 용건을 꺼냈다. 이에 스폰서는 “누가 보면 빚쟁이 인줄 알겠네. 영수증은 이선애한테 주세요.”라고 쏘아붙였다.,1
1705,문정인은 기획 본부장 김석기(진주형)에게 이선애가 투자금 회수를 원할 때 대처할 수 있는 방안을 물었다. 김석기는 이선애가 원하면 바로 투자금을 돌려줘야 한다고 답했다.,1
1706,이어 문정인은 “표절 논란 수습 방안은 어떻게 돼가요?”를 물었다. 김석기는 “이미 수습 중입니다.”라며 보도자료 배포를 준비 중이라 설명했다. 문정인은 “기자들한테 연락 돌려서 표절 논란 근거 없는 일이라고 못 박아요.”라며 작가 교체를 취소했다.,1
1707,"KBS 2TV 일일드라마 ‘스캔들’(연출 최지영, 극본 황순영)은 세상을 가지고 싶었던 여자와 복수를 위해 모든 것을 건 또 한 명의 여자가 벌이는 미스터리 격정 멜로 복수극이다. 원하는 것을 위해 악행을 서슴지 않는 악역 한채영과 사랑하는 모든 것을 잃고 복수의 화신으로 변해가는 주인공의 서사를 배우 한보름이 열연하며 눈을 뗄 수 없는 긴장과 통쾌한 재미를 선사한다.",1
1708,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067340_001_20240911211106934.png?type=w647""/></span></span><em class=""img_desc"">스캔들 캡처</em></span>",1
1709,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60820064"" width=""544""></iframe></div>",1
1710,드라마 작가 교체 소식을 접한 이선애가 문정인을 호출해 투자금 회수를 요청했다.,1
1711,드라마 표절 스캔들을 막기 위해 고군분투 후 귀가한 나현우(전승빈)는 휴대폰을 살피다가 우연히 녹음된 녹취 파일을 발견했다. 휴대폰에는 나현우가 잠시 자리를 비운 사이 문정인(한채영)과 민주련(김규선)이 나눈 대화가 녹음돼 있었다.,1
1712,민주련은 문정인이 드라마 원작자를 사주한 사실이 세상에 알려질까 우려했다. 이에 문정인은 원작자가 사실을 폭로해도 자신과 정인엔터에는 피해가 없도록 철저하게 준비해 뒀다며 표절 의혹 자작극을 인정했다.,1
1713,충격적인 녹취 내용을 확인한 나현우는 이를 이용해 교체 위기에 처한 백설아(한보름)를 돕기로 마음먹었다. 나현우는 우선 백설아에 연락해 자신이 원작자를 만나 고소 취하 약속을 받았다며 안심시켰다.,1
1714,문정인은 투자자 이선애(이시은)의 호출을 받았다. 이선애는 “작품 표절이라뇨. 이러다가 제 투자금 전부 날아가는 거 아닌가요?”라며 우려를 표했다. 이에 문정인은 “새 작가가 쓴 대본 곧 나옵니다.”라며 원작자로 드라마 작가를 교체 중이라고 밝혔다.,1
1715,작가 교체 소식에 이선애는 더 흥분했다. “작가 바꿨다가 시청률이랑 광고 떨어지면 누가 책임지죠? 작가 믿고 내 돈 투자했는데 교체되면 투자할 이유가 없죠.”라며 투자금 회수를 요청했다.,1
1716,문정인은 예상치 못한 위기에 당황했고 결국 작가 교체를 재고하겠다는 뜻을 밝혔다. 이어 정우진(최웅)이 접대했던 사모님에게 받지 못한 미수금 얘기를 조심스럽게 꺼냈다.,1
1717,"KBS 2TV 일일드라마 ‘스캔들’(연출 최지영, 극본 황순영)은 세상을 가지고 싶었던 여자와 복수를 위해 모든 것을 건 또 한 명의 여자가 벌이는 미스터리 격정 멜로 복수극이다. 원하는 것을 위해 악행을 서슴지 않는 악역 한채영과 사랑하는 모든 것을 잃고 복수의 화신으로 변해가는 주인공의 서사를 배우 한보름이 열연하며 눈을 뗄 수 없는 긴장과 통쾌한 재미를 선사한다.",1
1718,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/438/2024/09/11/0000067339_001_20240911211014380.png?type=w647""/></span></span><em class=""img_desc"">스캔들 캡처</em></span>",1
1719,"<div class=""vod_area vod_area_tvcast""><iframe allow=""autoplay"" allowfullscreen="""" frameborder=""no"" height=""306"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://tv.naver.com/embed/60820368"" width=""544""></iframe></div>",1
1720,나현우가 문정인이 드라마 표절 의혹 자작극을 벌인 사실을 눈치챘다.,1
1721,드라마 ‘포커페이스’ 원작자가 등장하면서 백설아(한보름)가 표절 의혹에 휘말렸다. 언론은 이를 대서특필하며 의혹을 사실로 여론몰이했고 드라마 제작사 대표 문정인(한채영)은 작가를 교체하겠다고 선언했다.,1
1722,문정인에게 불려간 나현우(전승빈)는 백설아의 결백을 변호했지만 문정인은 더 흥분하며 백설아를 고소하겠다며 난동을 부렸다. 문정인과 민주련(김규선)은 기획 본부장의 만류에도 작가 교체 보도자료 배포를 서둘러 준비했다.,1
1723,피곤한 하루를 보내도 귀가한 나현우는 휴대폰을 살피다가 우연히 녹음된 녹취 파일을 발견했다. 휴대폰에는 나현우가 잠시 자리를 비운 사이 문정인과 민주련이 나눈 대화가 녹음돼 있었다.,1
1724,민주련은 문정인이 드라마 원작자를 사주한 사실이 세상에 알려질까 우려했다. 이에 문정인은 원작자가 사실을 폭로해도 자신과 정인엔터에는 피해가 없도록 철저하게 준비해 뒀다며 표절 의혹 자작극을 인정했다.,1
1725,충격적인 녹취 내용을 확인한 나현우는 이를 이용해 교체 위기에 처한 백설아를 돕기로 마음먹었다. 나현우는 우선 백설아에 연락해 자신이 원작자를 만나 고소 취하 약속을 받았다며 안심시켰다.,1
1726,"KBS 2TV 일일드라마 ‘스캔들’(연출 최지영, 극본 황순영)은 세상을 가지고 싶었던 여자와 복수를 위해 모든 것을 건 또 한 명의 여자가 벌이는 미스터리 격정 멜로 복수극이다. 원하는 것을 위해 악행을 서슴지 않는 악역 한채영과 사랑하는 모든 것을 잃고 복수의 화신으로 변해가는 주인공의 서사를 배우 한보름이 열연하며 눈을 뗄 수 없는 긴장과 통쾌한 재미를 선사한다.",1
1727,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">[스타뉴스 | 정은채 기자] <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/11/0003265293_001_20240911212813406.jpg?type=w647""/></span></span><em class=""img_desc"">/사진='스캔들' 방송화면 캡쳐</em></span>'스캔들' 한보름이 전승빈의 고백을 거절했다.",1
1728,11일 방송된 KBS 2TV 일일드라마 '스캔들'에서는 나현우(전승빈 분)이 백설아(한보름 분)에게 자신의 마음을 표한 장면이 그려졌다.,1
1729,"문정인이 백설아에게 극본 표절 누명을 씌운 것을 알게 된 나현우는 곧장 문정인을 찾아가 ""이연경 작가가 다 털어놨다. 문정인 대표한테 돈 받았다고""라며 문정인을 떠보았다. ",1
1730,"그러나 문정인은 발뺌했고, 결국 나현우는 문정인과 민주련(김규선 분)의 목소리가 담긴 녹음본을 증거로 내밀었다. 하지만 문정인은 오히려 ""이따위로 가짜 녹음 만든 사람이 누구냐, 나 감독님이나 부끄러운 줄 알아라. 이렇게 몰래 녹음하는 거 현행법상 불법인 거 모르냐""라며 뻔뻔한 태도를 보였다.",1
1731,"이에 나현우는 ""이거 다 알고도 '포커페이스' 원작자 운운하면서 작가를 바꿔 제작하면 전 공범 되는 것. 그렇게는 못 한다. 정우진 때문에 이런 거 안다. 정우진 문제 작가는 제가 설득하겠다. 그러니 이쯤에서 그만둬라""라고 요구했다.",1
1732,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/11/0003265293_002_20240911212813662.jpg?type=w647""/></span></span><em class=""img_desc"">/사진='스캔들' 방송화면 캡쳐</em></span>이후 나현우는 백설아에게 표절 누명에서 벗어난 기념으로 저녁 식사를 제안했다. 그곳에서 나현우는 ""내가 박 작가에게 받고 싶은 건 다 하나다""라며 간접적으로 백설아를 향한 애정을 드러냈다. 그러나 백설아는 ""죄송해요, 누군가한테 다시 마음을 준다는 게 겁이 난다""라고 선을 그었다. ",1
1733,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">[스타뉴스 | 정은채 기자] <span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/108/2024/09/11/0003265292_001_20240911204814453.jpg?type=w647""/></span></span><em class=""img_desc"">/사진='스캔들' 방송화면 캡쳐</em></span>'스캔들' 전승빈이 한채영의 계략을 알아챘다.",1
1734,11일 방송된 KBS 2TV 일일드라마 '스캔들'에서는 나현우(전승빈 분)이 문정아(한채영 분)이 백설아(한보름 분)에게 극본 표절 누명 씌운 것을 알아챈 장면이 그려졌다.,1
1735,"이날 나현우는휴대폰에 녹음된 이름 모를 파일을 발견했다. 해당 녹음본에서 민주련(김규선 분)이 문정인에게 ""설마 진짜 표절이 아니란 뜻은 아니지?""라고 따져 물었고, 문정인은 ""박진경 그 계집애가 정우진(최웅 분) 죽이는데 가만둬? 하차시키게 그냥 둬?""라고 고함 지르는 소리가 담겨 있었다.",1
1736,"이에 민주련이 당황하며 ""이건 문정인 대표가 사주한 거라고 하면 우린 그냥 끝나는 거다""라고 했지만 문정인은 ""내가 그렇게 하도록 그냥 뒀겠니? 우린 모르는 일이라고 발 뺄 수 있게 각서에 도장까지 받아뒀으니까""라며 뻔뻔한 모습을 보였다.",1
1737,"이를 들은 나현우는 곧장 백설아에게 ""나 '포커페이스' 원작자라고 주장하는 여자 만났다. 박 작가한테 미안하다고 사과 전해달라고 하더라""라며 전화를 걸었다.",1
1738,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content"">서준영이 엄현경에게 프러포즈했다.",1
